result,ratio,cadical-CPU,ReEncode-CPU,ccdclMinus-CPU,ccdcl-CPU,ccdclPlus-CPU,cadical-Wall,ReEncode-Wall,ccdclMinus-Wall,ccdcl-Wall,ccdclPlus-Wall,Name
UNKNOWN,0.730899513,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,d3ba0e84cf018fc9caa78a76ad58375b-hcp_CP26_26
UNSAT,0.243396604,2266.75,2112.62,1970.74,1835.41,1841.96,2276.44,2137.37,1978.88,1843.17,1848.53,d412809f71b81b46d60d35dc8fac9134-SGI_30_60_29_30_6-dir.shuffled-as.sat03-130
SAT,0.446160689,8.18,20.31,53.41,7.83,39.82,8.03,20.41,53.46,7.99,39.73,d429ab8e6c9397b5072fe4c5be8b94be-frb65-12-1.used-as.sat04-873
UNKNOWN,0.00164794,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,d440df5704cde1da1c99f2d5e01568b6-php-050-049.shuffled-as.sat05-1196
UNKNOWN,0.697563335,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,d4c69b4ab7d0091d133e834f99c14f62-phnf-size10-exclusive-myciel6-cn.used-as.sat04-319.shuffled-as.sat05-4201
SAT,0.313913263,3481.66,5000,5000,5000,4657.12,3499.5,5000,5000,5000,4675.22,d4d2f27d791731f2c90da10e7b5797d9-rbsat-v760c43649gyes5
UNSAT,0.884570461,205.22,208.41,238.12,233.86,207.47,205.77,209.75,239.78,234.48,207.96,d4fc0e4e250a5c0609a54511ce6a4185-manthey_single-ordered-initialized-w42-b9
SAT,0.005842928,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,d515fc7cfddd658a0fd3416d811b49f5-satsgi-n22himBHm24-p0-q195
UNSAT,0.415318366,1.5,2.86,1.07,1.1,1.97,1.49,2.92,1.06,1.1,2.04,d57782168dd3b2a89a41180801d55d2d-sokoban-p18.sas.cr.29
SAT,0.354614892,1714.23,2653.84,973.41,5000,289.44,1725.47,2673.93,977.2,5000,290.29,d5acef3b0cd1c45392ff7e5ff1225143-rbsat-v1150c84314gyes4
UNKNOWN,0.35156945,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,d5c3f65d9ad61405b5962f86dcaf338f-rbsat-v2400c266431gyes1
UNKNOWN,0.454496372,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,d5d2c97e5135a7468d11a6e1aca5121c-vlsat2_39552_5878762.dimacs
UNKNOWN,0.265432099,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,d5d56ebc19ffe2b045ab70c1b58a62d9-hgen8-n320-01-S1432474240.shuffled-as.sat03-890.used-as.sat04-841
SAT,0.88734685,31.48,43.28,23.49,45.58,35.08,31.48,43.33,23.41,45.6,35,d671a563fe876baa08f6b016a54a0a0d-manthey_DimacsSorterHalf_31_2
SAT,0.357029943,0.93,20.58,42.91,63.4,9.11,0.73,20.62,43.34,63.6,9.16,d6e1aef6b0664f7faa0ee8d435733b9b-rbsat-v760c43649g8
SAT,0.043478261,0,0,0,0.04,0,0,0,0,0,0,d6fc8244dafa817cb8f8b100df8ae288-php-010-010.shuffled-as.sat05-1157
SAT,0.633990768,0,0.21,0.12,0,0,0.02,0.14,0.01,0.02,0.03,d73873b44da21fa1f46de63bfe5a82cc-ferry8u.shuffled-as.sat03-385
SAT,0.339405941,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,d795349b7b01cc661cc3f682acd4afa7-depots2_ks99i.renamed-as.sat05-3944
UNKNOWN,0.724370329,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,d79ddf10618b5fce6e0ab18d5daabe8c-openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.035-NOTKNOWN
SAT,0.809405003,5000,5000,5000,5000,2577.9,5000,5000,5000,5000,2586.36,d7cc58d281360374ad50ac5fce039e7c-transport-transport-three-cities-sequential-14nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.040-NOTKNOWN
UNSAT,0.714285714,0,0,0,0.05,0.06,0.01,0.01,0.01,0.01,0.02,d8150aa5ed50b083a4c9a3da750fdb45-rope_0006.shuffled
UNSAT,0.782409281,10.9,12.39,6.45,9.8,8.59,10.97,12.42,6.43,10.35,8.59,d85642294e3ff3b2094e699a96be83ac-UTI-20-10t0
UNSAT,0.153846154,5000,22.17,5000,5000,5000,5000,22.19,5000,5000,5000,d88c6afc13cdad0e2c8371a879692b39-battleship-13-13-unsat
UNSAT,0.314285714,0,0.05,0,0,0.05,0.04,0.04,0.04,0.03,0.04,d89c0f6742978220b2ef27f104913931-battleship-5-8-unsat
SAT,0.435584232,1840.54,5000,3990.03,5000,5000,1844.58,5000,4007.58,5000,5000,d8e3290dab78fcd69c92a73c03f70630-full-bg-gb-7-ce
UNSAT,0.636224085,2186.73,2259.54,2508.82,5000,5000,2191.15,2262.51,2514.16,5000,5000,d91713d348f93d41ef5b6b2db7511e71-phnf-size10-exclusive-dekker.used-as.sat04-989.shuffled-as.sat05-4193
SAT,0.280571018,0.18,0,0,0,51.39,0.01,0.01,0.04,0.03,51.39,d9406a5b26acf42dad42a4bb0a56e24b-new-difficult-22-173-20-80
UNSAT,0.714285714,0,0,0,0,0,0.01,0.01,0.02,0.01,0.01,d94cfe712031abae0fc94e4310b319df-rope_0004.shuffled
UNSAT,0.234431715,461.61,526.01,409.76,494.23,456.76,463.38,527.3,410.57,495.49,457.62,d97295d7dc6ccbb6909cae267a2dac73-SGI_30_60_28_40_7-dir.shuffled-as.sat03-126
UNKNOWN,0.00249777,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,d9b9bf6e81b2a5fc33a0d64a1cd0dcf2-fphp-040-032.shuffled-as.sat05-1222
SAT,0.032967033,0,0,0,0,0,0,0,0,0.01,0.01,da1c4b80744ff527a61cafd64d069897-fphp-010-010.shuffled-as.sat05-1199
SAT,0.361896932,5000,4926.49,5000,5000,5000,5000,4968.91,5000,5000,5000,da910ce28610dff409989982dc14f4d2-rbsat-v1560c133795gyes7
UNSAT,0.048648649,0.9,0.06,0.98,1.13,1.14,0.87,0.31,0.99,1.13,1.17,daa64046112eb50107587b859f856a7d-php-010-008.shuffled-as.sat05-1171
UNSAT,0.327772326,9.94,3.16,4.72,5.52,7.41,9.97,3.12,4.75,5.58,7.38,dacedc9065cf7d46578556048129260f-mutcb13
UNSAT,0.755238426,5000,1224.08,5000,5000,5000,5000,1229.64,5000,5000,5000,db4978977f416b25dd450db06b7604b7-rook-60-0-1
UNSAT,0.792425238,390.18,363.98,383.61,384.64,369.59,390.58,364.34,387.13,385.2,370.47,db6c1678a8a5e9d2f647e9d73ec73125-ACG-15-10p0
SAT,0.769786127,31.98,71.82,80.14,119.21,39.67,32.05,71.85,80.55,119.27,39.75,dc4b49ad29c0241d7d2c9351e8cdd938-UR-15-5p1
UNSAT,0.313754417,5000,4915.27,5000,5000,5000,5000,4934.38,5000,5000,5000,dc9ca6718358e922e95385a2e1112d59-sokoban-p16.sas.cr.37
SAT,0.676170547,1233.12,432.81,5000,566.55,5000,1239.35,433.88,5000,568.43,5000,dcdc3d1d35c7ecee04826b8361f0d08b-stable-400-0.1-5-9876543214005
UNKNOWN,0.453507415,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,dcdfb7b6a5e319f915449dcb2464304d-vlsat2_40170_5970608.dimacs
UNKNOWN,0.285730381,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,dd2d4d0509587ba9729b7c2f192a1319-SGI_30_70_16_90_5-dir.shuffled-as.sat03-138
SAT,0.65588645,15.97,15.86,11.77,5.9,8.78,15.98,15.92,11.83,5.92,8.74,dd2fc5a9a5e99b1196ee26c145d2f3bb-dated-10-17-s
SAT,0.006079027,0,0,0,0,0.08,0.01,0.01,0.01,0,0.04,dd5193a211bf9bcebed95350bd9fb9c8-satsgi-n21himBHm24-p0-q201
UNSAT,0.336131736,739.42,572.98,611.57,1067.06,868.57,740.91,577.1,616.02,1070.98,880.64,ddc7bef18e9a81b227a8e8d903d49455-sokoban-p20.sas.cr.23
SAT,0.004363636,0,0,0,0,0,0.01,0,0.01,0.01,0.02,ddca8be5f04a7f18e78e74688ab48a20-satsgi-n25himBHm28-p0-q293
UNKNOWN,0.366669044,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,de68b9c4a820e17a53956e015371605e-rbsat-v2400c266431g3
UNSAT,0.881230896,3.13,3.17,4.32,3.9,3.84,2.9,3.22,4.11,3.87,3.94,de904b10e25b6ca31faf0861609ac92f-manthey_single-ordered-initialized-w28-b8
UNSAT,0.324414716,35.3,16.07,65.96,19.54,17.45,35.39,16.01,66.71,19.55,17.48,dea0f4c12895e945f674fa60145b395e-mutcb14
SAT,0.67761749,292.9,849.75,89.94,52.39,85.09,296.94,867.19,90.13,52.93,85.23,deac2093c09ab87f614220ddcd88dbc6-transport-transport-two-cities-sequential-15nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.030-NOTKNOWN
UNKNOWN,0.001980033,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,dee4f5be6442a5264510bf3586275cae-fphp-040-039.shuffled-as.sat05-1236
SAT,0.754875374,20.11,128.2,9.2,38.15,76.87,20.14,128.4,9.23,38.72,78.7,df12a2b01f5bf76a1d4b851e6f373e72-UTI-10-10p1
UNSAT,0.833616299,651.43,576.57,1230.1,1667.01,1415.62,656.45,579.12,1237.74,1671.73,1422.37,df13625b6e8eb436cd884f5593c7216d-rphp5_035_shuffled
SAT,0.804038005,2890.61,5000,744.59,2190.22,5000,2901.33,5000,749.31,2202.05,5000,df46bc9454a43c39d536e4595c5bed40-vmpc_32.shuffled-as.sat05-1951
UNKNOWN,0.83885164,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,df4aa7724f377245d82486ada37910de-SC21_Timetable_C_140_E_32_Cl_30_S_10
UNKNOWN,0.470500007,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,df8884c93686aa1f0fe4ba12b5a98bde-vlsat2_30744_3925645.dimacs
UNSAT,0.023474178,251.54,19.18,300.44,296.5,302.37,254.49,19.68,301.17,297.23,305.25,dffcb4c4b6048e2843c76048d6efa2e0-homer14.shuffled
UNSAT,0.328401333,5000,664.99,5000,5000,5000,5000,669.72,5000,5000,5000,e0617083b92213c14131866cfee57dfb-vlsat2_11_42
UNSAT,0.75543823,2129.59,733.37,1792.41,1713.48,1586.41,2144.56,736.67,1803.6,1718.37,1592.6,e07d7be0c2c3eb44a9dc650b284ca9eb-rook-58-1-1
UNKNOWN,0.276061033,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,e18db1d5c3d18de101608b13605303c2-le450_15c.col.15
SAT,0.147337485,1.64,0.83,2.24,1.1,14.39,1.65,0.82,2.24,1.09,14.44,e1a327e005a719533ea391244760a57a-em_14_7_3_all
SAT,0.443775736,64.09,1572.88,2767.17,5000,330.74,64.5,1576.02,2779.07,5000,331.18,e1c096c67980be89391e9a0ea5dadd88-frb70-13-1.used-as.sat04-875
UNKNOWN,0.391931658,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,e1c0beab418b4abedfa513a040072da5-SGI_30_80_21_90_2-dir.shuffled-as.sat03-197
SAT,0.28604619,5000,3555.76,4512.35,856.52,831.77,5000,3576.81,4534.15,861.88,838.78,e2d2b011b0805782df6adba648db92e8-59-129706
SAT,0.310752496,5000,5000,5000,246.92,5000,5000,5000,5000,247.53,5000,e361fb37b8e74c524494eb7522b3e378-rbsat-v945c61409gyes4
UNSAT,0.427471117,62.01,76.79,69.89,238.9,233.58,62.18,77,69.96,239.75,234.03,e3882a59defb2f5299c11d0b657e8907-hid-uns-enc-6-1-0-0-0-0-4779
SAT,0.882295341,0.03,0.06,0.07,0.03,0.06,0.23,0.06,0.11,0.09,0.05,e40a326a23ab9b5d852314bd3299bb80-fclqcolor-25-18-18.shuffled-as.sat05-1271
UNKNOWN,0.001100196,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,e40a465957441a8a57fd3e388920822c-fphp-060-048.shuffled-as.sat05-1225
UNKNOWN,0.324659374,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,e423981c730d7f913c4e72722d9f5dd8-rbsat-v2640c305320gyes8
SAT,0.536631477,156.33,449.35,141.61,642.8,870.9,156.83,451.17,142.08,645.97,878.38,e42f6b72cb0b43dd520446914aaa0b01-CNP-5-300
UNKNOWN,0.318993506,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,e49677aceb98a4b85499754be6a164c1-SGI_30_80_28_70_8-dir.shuffled-as.sat03-215
SAT,0.65586049,20.91,21.27,10.11,17.24,17.1,20.91,21.3,10.15,17.27,17.1,e4c903d2c5f67e835e50c13946a6a82c-total-10-17-s
SAT,0.786226385,3105.93,5000,5000,5000,5000,3261.74,5000,5000,5000,5000,e58a677e24e74a632ebc4fde33d5e59b-em_14_7_3_cmp
SAT,0.635018576,117.45,58.51,73.15,199.45,185.42,117.84,59.33,73.35,201.18,185.79,e5979af1182cc65e04c4652fdb077f12-partial-5-11-s
UNKNOWN,0.001138865,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,e5ebf692853a40d2baa622fefd81bbe6-php-060-059.shuffled-as.sat05-1197
UNSAT,0.879520722,93.72,149.64,748.31,1178.64,871.89,94.32,151.18,750.76,1184.57,874.56,e66bc0cbd0271ee3282b172374666f1a-crafted_n11_d6_c3_num7
SAT,0.783867846,1.17,1.03,0.88,1,0.85,1.06,0.94,0.81,0.89,0.81,e67d6b8287207d399ba4882326248a6f-hanoi5.shuffled
SAT,0.31084991,20.58,11.6,98.32,51.76,14.13,20.56,11.72,98.43,51.84,14.05,e6cdc2687fa53506021f05b60ad0c6a2-GracefulGraph-K05-P02_c18
SAT,0.36170359,8.85,68.43,221.26,476.5,190.56,8.66,68.38,221.91,478.71,190.86,e6f61f21454ba747b48ab7d27fcc99f4-rbsat-v760c43649g6
SAT,0.411221646,59.27,15.95,13.7,26.25,19.22,59.95,15.8,13.4,26.29,19.05,e6fa742b79063891dac74b0b90f80e90-em_8_4_5_exp
UNSAT,0.714285714,24.47,25.48,34.11,31.15,34.96,24.52,25.49,34.2,31.19,35.4,e6fbf20ad5827cba16a854009c0621e1-rope_1000.shuffled
UNSAT,0.590584026,47.64,48.47,63.76,87.13,92.79,47.69,48.55,63.87,87.36,92.85,e734314811ad58929a2ccdcd1d9ab733-phnf-size10-exclusive-gigamax.used-as.sat04-984.shuffled-as.sat05-4194
SAT,0.688121082,1.63,1.94,1.73,1.4,2.68,1.62,1.51,1.73,1.42,2.27,e77a4b10f5322c8bd8c6adce757e70bd-hanoi6_fast.shuffled
UNKNOWN,0.003585096,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,e78648c1e76bffea04d6b5c78762a4e6-fphp-030-029.shuffled-as.sat05-1234
SAT,0.401561294,0.12,0.82,0.12,0.19,1.26,0.35,0.79,0.28,0.13,1.21,e7c1f8b37096cdd80fa07c4078883cd4-qg1-8.shuffled
UNSAT,0.756557349,1025.37,487.04,1209.41,3142.15,2494.67,1028.67,490.01,1211.36,3152.84,2504.15,e7e0137b32e2f08b61d2b26db09c633c-rook-48-0-1
SAT,0.315263235,5000,1686.3,5000,5000,4463.66,5000,1691.53,5000,5000,4491.08,e802bcf575f468b35bff60b47bab8017-rbsat-v945c61409gyes7
UNSAT,0.494037413,5000,78.91,5000,5000,5000,5000,79.11,5000,5000,5000,e823071e58960a155122139ab4d0f44a-vlsat2_51_824
SAT,0.825237351,4074.25,2045.27,4648.57,2447.16,2146.48,4118.5,2076.85,4684.4,2453.43,2158.42,e83e31f56e9b6e8d6ed238d4529e21ad-knight_16
UNSAT,0.135588957,5000,637.52,5000,5000,5000,5000,638.18,5000,5000,5000,e8408d02568ac7214d2d4cad6d59e9bf-vlsat2_144_7585
SAT,0.485346552,0.37,0.11,0,0,0.04,0.04,0.04,0.04,0.02,0.05,e84c7a79ff498abc627acf82bb5d003a-too_large_gr_rcs_w8.shuffled
UNKNOWN,0.467726431,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,e85b6cb3e2751d5c80559433ba1adf06-vlsat2_24450_2770239.dimacs
SAT,0.861758593,134.69,12.3,13.76,16.52,15.12,135.06,12.26,13.79,16.67,15.2,e87e93daea1e1fafeaef8cce2c167ded-atco_enc1_opt1_03_56
SAT,0.136388434,0.05,0,0.06,0.35,0,0.37,0.01,0.06,0.3,0.01,e88d7cee13b8236278250494837bb819-bart23.shuffled
UNKNOWN,0.013164824,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,e893e419786784b3b5c8fd44999fc676-fphp-018-014.shuffled-as.sat05-1217
UNKNOWN,0.039010466,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,e8c79a0ee6be39b6b2211c9a527c192a-randomG-n20-d05
UNKNOWN,0.355659648,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,e8d5d13afcb22053a0f8048d331ee957-SGI_30_80_25_80_5-dir.shuffled-as.sat03-205
SAT,0.360924649,60.43,14.93,130.76,126.45,15.51,60.43,14.98,131.16,126.75,15.25,e90e0ef463abd1050fdc1dba763ec0fc-rbsat-v760c43649gyes2
UNKNOWN,0.357546181,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,e92093378903a06fba1115dab7c2593a-rbsat-v2640c305320g2
SAT,0.356365552,42.68,207.44,123.34,163.59,224.51,43.07,207.75,123.65,163.99,225.04,e99e266b422513a2898c13898a1de501-rbsat-v760c43649gyes9
SAT,0.313340512,5000,990.06,5000,903.1,5000,5000,994.56,5000,906.6,5000,eacc395ad0ff3a78fdc9e2a6accaefe7-rbsat-v760c43649gyes10
UNKNOWN,0.895587321,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,ead40df741250a69e41bfceac4d486f4-rphp5_060_shuffled
SAT,0.313716231,4394.05,4241.63,5000,4147.31,5000,4409.11,4253.46,5000,4159.91,5000,eb8e645a76ee634b675982241f3be257-rbsat-v945c61409gyes8
UNSAT,0.693416957,0.49,0.11,0.54,0.07,0.04,0.13,0.2,0.14,0.11,0.13,ebd5c78f08ef9e036cddfa45fd71aee7-qg6-11.shuffled
SAT,0.00418543,0,0,0,0,0,0.01,0.01,0.01,0,0.02,ec3efc1f7b7f6b4f5826a6855b51cb3a-satsgi-n25himBHm29-p0-q290
UNSAT,0.323508267,243.4,95.61,754.64,178.27,255.97,244,95.66,760.16,179.5,256.49,ec84eecb124c63d4757e083dd0e5a9ff-mchess_15
UNKNOWN,0.000789753,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,eca997db9a091d5112f6c620800644a5-fphp-070-057.shuffled-as.sat05-1226
UNKNOWN,0.391114837,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,ed0b571e46d62fc1f12d2a96eed55255-SGI_30_80_18_90_3-dir.shuffled-as.sat03-193
SAT,0.072183099,6.15,19,226.4,212.31,3929.19,6.17,19.05,228.64,214.2,3959.65,ed6d842f96d10f3400bce251f9e95bfb-battleship-16-31-sat
SAT,0.077675841,137.5,64.19,483.09,28.56,92.72,139.82,64.37,484.77,28.63,93.39,ed89ea53926023d0584a3ef0c7776195-battleship-15-29-sat
UNSAT,0.750316071,3.95,4.29,2.89,3.36,4.14,3.96,4.37,2.89,3.4,4.15,eda154ac9b1db0ea59c2e5c2a4d686d9-UCG-10-10t0
UNSAT,0.768366083,83.62,84.86,99.35,104.71,109.06,84.34,85.6,99.82,104.85,109.02,edcc3e7206ee90a054054e93143f0deb-UTI-15-10p0
SAT,0.88010749,0,0,301.11,1019.39,104.26,0.01,0.01,302.83,1021.77,105.49,edfce5a5be651984c64f01db85647964-em_7_4_8_cmp
SAT,0.503951038,48.17,50.71,245.5,209.68,64.48,48.84,50.91,246.24,210.77,64.95,ee26a5d358846b89798a94932dc462af-mp1-blockpuzzle_9x9_s1_free10
SAT,0.180110497,0.05,0,0,0.07,0,0.04,0.01,0.01,0,0,ee3fbb674da506cf676adfff15ed7c3f-bart14.shuffled
UNKNOWN,0.278460509,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,ee50b4cc7f65b76017942eb8c865cad0-SGI_30_70_27_60_5-dir.shuffled-as.sat03-171
SAT,0.339563211,15.47,15.57,13.52,3.09,14.1,15.46,15.61,13.53,3.1,14.16,ee68d8042b246565dfa474364227487f-logistics-rotate-11t6.shuffled-as.sat05-1135
UNKNOWN,0.31459695,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,ee90ba05c705de083ca3f3c374c583c5-mchess_19
SAT,0.286455332,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,eea33de69db92b57462278f766c19787-60-129673
SAT,0.250133171,44.84,54.34,38.18,8.16,112.53,45.88,54.55,38.28,8.18,112.67,eeb21ce83dc636bfe80b7b653ca5334c-em_11_3_4_exp
SAT,0.117127072,0.06,0,0.07,0.5,0,0.42,0.01,0.39,0.36,0,eebf7fd478bc1f12cb21ecdfa36c3771-bart26.shuffled
UNSAT,0.504761042,1099.29,42.96,217.91,291.7,247.53,1103.63,43.92,221.7,293.35,249.45,eec974743c00c860c8bcf649227deb96-mp1-blockpuzzle_7x10_s9_free6
UNKNOWN,0.312576629,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,ef6ce3d713703f009b5718ff19b05edd-rbsat-v1375c111739g6
SAT,0.805877887,0,0,0,0,0,0.01,0.01,0.01,0.01,0.01,ef8d458e158d9abe47f321c5e7f28cf7-fclqcolor-14-09-09.shuffled-as.sat05-1268
UNSAT,0.031165312,4458.38,2211.2,5000,5000,5000,4518.59,2218.74,5000,5000,5000,efed5fc1cfe3f6c3627711513330aa77-homer16.shuffled
UNKNOWN,0.835203705,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,effa19cc18a6c3faca19761028bb0a0e-SC21_Timetable_C_121_E_34_Cl_8_S_4
UNKNOWN,0.307485932,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,f004b5183cd9da8c2120ce62b15d9679-le450_15a.col.15
UNSAT,0.504448431,4330.64,780.48,716.08,818.24,756.51,4354.66,783.24,720.65,821.94,759.33,f0cb91c919d0ce36728d99b3660ae1ae-mp1-blockpuzzle_9x9_s4_free3
SAT,0.303943444,0.06,0.04,0.07,0.09,5000,0.09,0.1,0.1,0.04,5000,f0cf3617e70dba17cded17eba156af5b-srhd-sgi-m42-q663-n40-p30-s67876261
UNKNOWN,0.4222527,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,f0d151fb58df21cee1d91cad2ea551fe-hid-uns-enc-7-1-0-0-0-0-3557
UNKNOWN,0.367498905,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,f14e830c78bd7c5959c54786d3ac81da-SGI_30_70_15_90_1-dir.shuffled-as.sat03-136
SAT,0.859752959,186.26,42.26,639,183.21,48.08,187.45,42.32,646.38,183.6,48.07,f15059d81c66447e21458057acdd7b51-manthey_DimacsSorterHalf_37_9
SAT,0.364223694,7.24,27.4,10.19,51.63,10.98,6.97,27.48,10.02,51.76,11.08,f1b952d8c17500928f9b8ce531fb627b-rbsat-v760c43649gyes3
UNKNOWN,0.722431644,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,f1d1a4fee20e2907c33465a88d1e24f2-openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_1.035-NOTKNOWN
SAT,0.565190652,16.48,43.42,62.62,80.02,2.78,16.45,43.6,62.93,81.05,2.76,f1d73ef92e8bf364d443b85fff72447a-rnd_100_32_s
SAT,0.10929803,0,0,0.07,0.06,0,0.02,0.01,0.08,0.1,0.01,f257e048f26b71858a5711c11ab37ed6-bart29.shuffled
UNSAT,0.8994614,1.36,1.68,2.3,2.12,2.2,1.34,1.65,2.25,2.07,2.22,f28e5edf37f4e8df3c81c5e7c5fb9aa8-clqcolor-08-05-06.shuffled-as.sat05-1249
UNKNOWN,0.850551027,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,f33b2b99b991e02e7c9729fc3f336aac-Timetable_C_331_E_45_Cl_22_S_26
SAT,0.007343941,0,0,0.09,0,0,0.01,0,0.01,0.01,0.04,f342b024d22dddb1282132c60c1d1f35-satsgi-n19himBHm22-p0-q181
UNSAT,0.880170068,0.88,0.98,1.48,1.14,1.15,0.73,0.97,1.3,0.97,1.19,f407105cf315c262ec5e3a743148a4ea-manthey_single-ordered-initialized-w24-b9
UNSAT,0.714285714,0,0.06,0,0,0,0.01,0,0.01,0.01,0.01,f46f3e7593e5bd3d74673a55af691812-rope_0002.shuffled
UNSAT,0.446463864,191.94,133.67,115.99,134.74,137.75,199.89,135.76,116.23,136.46,139.39,f49b4e156989d5a8105daa4f091f6d1c-sokoban-sequential-p145-microban-sequential.030-NOTKNOWN
UNSAT,0.244568528,537.35,753.01,742.3,842.5,808.63,539.48,755.45,745.35,846.1,818.15,f4a3d7e02d31850029f882aadcebf258-SGI_30_70_25_50_7-dir.shuffled-as.sat03-161
UNSAT,0.781864303,2.52,3.2,2.62,2.34,3.55,2.54,3.21,2.59,2.83,3.54,f4aa348328e3b23fffc81cf4dc05cd44-UTI-20-5t0
UNSAT,0.750516164,41.35,81,26.02,25.71,31.65,41.47,81.19,26.1,25.7,31.63,f4b20b0ce3ff1eb7cafce63ee095b2ed-UTI-10-10p0
UNSAT,0.768106225,51.97,38.94,44.1,53.47,66.41,51.99,39.52,44.13,54.01,66.46,f51929b8b39a97fdcb547d8ca93aa947-ACG-10-10p0
SAT,0.78455693,1874.32,3658.34,470.82,160.5,68.64,1903.18,3729.45,478.81,160.8,68.72,f57dfed6d13d0ae0383ea4f77ba26ef6-transport-transport-city-sequential-35nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.040-NOTKNOWN
UNSAT,0.878451008,1.05,0.91,0.96,1.03,0.99,0.97,0.81,0.86,0.9,0.9,f613b20d9347bdac226b166cfffddeda-manthey_single-ordered-initialized-w24-b7
UNKNOWN,0.735268979,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,f6faccd9727aec407139f8959d3a9fd3-openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_1.045-NOTKNOWN
SAT,0.045984647,1.41,29.57,5000,5000,5000,1.33,29.6,5000,5000,5000,f70ef02944377b624faa46b14132983c-battleship-24-47-sat
SAT,0.523079888,15.16,16.9,11.28,11.07,15.54,15.18,16.88,11.27,11.04,15.6,f72ed88b6fabc892cf5629399d47fc0b-rnd_100_27_s
UNKNOWN,0.277576632,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,f7c410dd8317053fb1cfe93beb092d34-SGI_30_70_28_50_1-dir.shuffled-as.sat03-173
UNSAT,0.883585143,390.69,415.33,754.52,1146.04,1417.3,392.63,417.04,756.62,1147.4,1420.96,f7f8d3055265e1e601740254de264e34-crafted_n10_d6_c3_num1
UNSAT,0.714285714,0.58,0.58,0.73,0.48,0.54,0.51,0.6,0.68,0.44,0.47,f98c70f0e223de2aefb98a348fa73c44-rope_0075.shuffled
UNKNOWN,0.185285798,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,f990b2cf7ffcbfa8895527f524a340bf-g250.shuffled
UNSAT,0.819750902,63.23,76.78,318.75,371.06,458.53,63.49,77.69,319.44,371.58,462,f9a61ea3a773c552c115b9379e600cd6-crafted_n10_d6_c2_num16
UNSAT,0.714285714,0.05,0,0,0.06,0,0.01,0.01,0.01,0.02,0.02,fb5f3e6850fdd31339fa860b5c8bf883-rope_0005.shuffled
SAT,0.356578346,2.46,2.87,1.79,9.86,8.39,2.23,2.85,1.54,9.88,8.44,fb6fba447186d72d6206cbeaddf04809-frb40-19-1.used-as.sat04-881
UNSAT,0.81984825,68.13,132.5,313.49,279.07,312.32,68.28,133.55,315.16,279.52,312.9,fb9d71f1bb0a68f8d6d359a8741df96a-crafted_n10_d6_c2_num9
