ConRatio,Clauses,KClauses,dAmoCnt,eAmoCnt,DirMax,EncMax,OtherCnt,ElimVars,EncodeWeightSumK,Star_Time_CPU,Star_Time_Wall,Time,Name
1,41800,41800,0,0,0,0,0,0,0,1.41,1.12,1.02,9ee3fbf8510f0c8ffef198cf70396369-mrpp_6x6#18_10
1,7938,7938,0,0,0,0,0,0,0,0.11,0.31,0.22,eab89c4c64875472df90dbff468e3f68-Q32inK09
1,13785,13785,0,0,0,0,0,0,0,0.13,0.3,0.21,20b86c7c07f87b5da3c24ae2db492c5b-Ptn-7824-b17
1,1008603,1008603,0,0,0,0,0,0,0,407.32,407.39,407.06,8b1bd6edad9760fa71dd2b5a8623785f-AProVE11-10
1,478480,478480,0,0,0,0,0,0,0,10.5,10.43,10.2,144ff2831056bafda1124d98fceec5c7-002-80-4
1,49099,49099,0,0,0,0,0,0,0,1.2,0.91,0.82,cee485c7a301636a77d629b1897b476a-VanDerWaerden_pd_2-3-25_606
1,79973,79973,0,0,0,0,0,0,0,2.53,2.52,2.42,cb576136b0c2bd11deb2d0de33faa440-mrpp_6x6#10_24
1,8500,8500,0,0,0,0,0,0,0,0.11,0.21,0.12,380cfa45c565ac4ecf69bdb096e63f1f-f2000.shuffled
1,8881,8881,0,0,0,0,0,0,0,2.09,2.03,1.9,99de0fc343edca989e6117edd423a593-rand_net60-25-5.shuffled
1,1528020,1528020,0,0,0,0,0,0,0,621.76,621.84,621.31,31332cb8a59105fb24b1f719b906711a-g2-ak128paralsimpbaig
1,1003,1003,0,0,0,0,0,0,0,0.05,0.11,0.01,3a72f05cc282ceb03b1347a869482850-MUS-v300-1
1,14003,14003,0,0,0,0,0,0,0,0.13,0.39,0.3,556e870bfe0569e680fbfcf7bea25d4d-mrpp_4x4#8_10
1,34180,34180,0,0,0,0,0,0,0,1.13,0.88,0.78,c07092bece9bb44d9e739f6fad543e8e-pbl-00300.shuffled-as.sat05-1331.shuffled-as.sat05-1331
1,18761,18761,0,0,0,0,0,0,0,5.5,5.4,5.31,f3e7597514a30d52ee4cc830468161fe-isqrt1_32
1,3673,3673,0,0,0,0,0,0,0,1.2,1.16,1.06,5a0b7708bd8eb4c1d26ea32e56bf47cf-gto_p60c241
1,7150241,7150241,0,0,0,0,0,0,0,460.79,460.85,459.52,b5d9a62d4b2f44b9eb3f6b3e48083ef4-baseballcover14with25_and2positions
1,1145,1145,0,0,0,0,0,0,0,0.06,0.11,0.02,dfc4e4c94281b72e3750420b225b668c-MUS-v330-1
1,248471,248471,0,0,0,0,0,0,0,3.66,3.65,3.52,6296e098cc09de8bb7ce12138c2a77c8-ecarev-110-1031-23-40-6
1,14577,14577,0,0,0,0,0,0,0,0.57,0.46,0.38,9b998be0c639d06988c4902eb125c0b7-frb35-17-5_ext
1,14040,14040,0,0,0,0,0,0,0,0.14,0.3,0.21,31e2730529841cc122e113b9555c9425-Ptn-7824-b12
1,252,252,0,0,0,0,0,0,0,0.05,0.09,0,2b60f9be1439f63b7f174c6b8ca7fedf-sgen1-unsat-121-100
1,1294895,1294895,0,0,0,0,0,0,0,38.74,38.77,38.34,60c04cdcc5ea55055110a17ced175666-stone-width3chain-nmarkers-11_shuffled
1,44123,44123,0,0,0,0,0,0,0,1.63,1.39,1.29,49e7042eee2db132ae48b7b3d6ccbb45-SAT_dat.k65
1,112462,112462,0,0,0,0,0,0,0,9.33,9.27,9.16,168c37b28d0f412b9e903e9aa6783df7-comb2.shuffled
1,405350,405350,0,0,0,0,0,0,0,8.52,8.48,8.3,e1dab34a860cef937ad5831e428162c7-arcfour_initialPermutation_6_16
1,128,128,0,0,0,0,0,0,0,0.05,0.1,0,b675ff0d198a1ddf59de56ac6e98481f-marg3x3.shuffled-as.sat03-1450
1,2005750,2005750,0,0,0,0,0,0,0,61.18,61.2,60.78,986b255934e4b9f9fd7a8533bd13a76f-ex157_10
1,1264,1264,0,0,0,0,0,0,0,0.06,0.12,0.02,f4bf69e500ecf1a0689c04f994b5d399-urqh1c5x5.shuffled-as.sat03-1468
1,77598,77598,0,0,0,0,0,0,0,2.49,2.48,2.38,8cc277adc1b861c9db879a378779fcb1-mrpp_6x6#14_24
1,222705,222705,0,0,0,0,0,0,0,4.5,4.54,4.38,0d69ebe07952e551d249d8b9c9e87c08-sted1_0x1e3-200
1,1950447,1950447,0,0,0,0,0,0,0,347.32,347.37,346.9,f383abbb44681f47e8d615996e24a670-IsoLator-6-21
1,1268,1268,0,0,0,0,0,0,0,0.06,0.12,0.02,91dc5ac22e8ce994df70a0f2cef96141-Urquhart-s5-b9.shuffled
1,9776,9776,0,0,0,0,0,0,0,0.11,0.26,0.17,77e007986333e2012cc02cfbf055ec26-toughsat_factoring_958s
1,29282,29282,0,0,0,0,0,0,0,1.13,0.85,0.75,691477031e5e06a8aad6507250b52b14-SGI_30_80_17_90_7-log.shuffled-as.sat03-190
1,7989,7989,0,0,0,0,0,0,0,0.13,0.3,0.2,48d079d491164cf1ceeb1859f9aa3c2c-QG6-gensys-icl009.sat05-2721.reshuffled-07
1,36422,36422,0,0,0,0,0,0,0,1.35,1.04,0.94,03c5fef8cb8957ecf687548c8d504d10-SGI_30_80_21_90_2-log.shuffled-as.sat03-198
1,6626,6626,0,0,0,0,0,0,0,0.09,0.18,0.09,626a60a465de2c9346618351b409622b-connm-ue-csp-sat-n600-d-0.04-s1865234776.used-as.sat04-966
1,15516,15516,0,0,0,0,0,0,0,0.15,0.36,0.27,8da88a43b4ac226f614dd82d4519d8c6-toughsat_factoring_inf
1,16922,16922,0,0,0,0,0,0,0,0.63,0.47,0.38,3728fe50d8038c639c2d9c84e04fe2b1-46bits_11.dimacs
1,12793,12793,0,0,0,0,0,0,0,9.32,9.23,9.14,7d225ae22886a171ada78aa08e26c7a3-eqspdtlf14bpwtrc14
1,10656,10656,0,0,0,0,0,0,0,0.13,0.32,0.22,5d5c0c05c8e7b3443aaa912528aa136f-aes_128_1_keyfind_1
1,322159,322159,0,0,0,0,0,0,0,13.83,13.91,13.75,8e2bf97f9861eefd74a692fde1945702-dspam_dump_vc962
1,7167744,7167744,0,0,0,0,0,0,0,418.1,418.16,416.93,686e9a1748ab0deab46d86735fb86fbb-EDP3-90000
1,18046,18046,0,0,0,0,0,0,0,0.65,0.52,0.42,2314dcec1bce868092465602b71b5825-gensys-ukn005.shuffled-as.sat05-3845
1,3496,3496,0,0,0,0,0,0,0,0.07,0.14,0.05,af7c2ae36773941c4ca11f3848d348f9-gt-016.shuffled-as.sat05-1303
1,21250,21250,0,0,0,0,0,0,0,0.18,0.39,0.29,b8157b976385c78659b8a48c9fce1c3f-mp1-ps_5000_21250_3_0_0.7_0_1.45_2
1,572,572,0,0,0,0,0,0,0,0.05,0.1,0.01,b13e24a50fa51d70052af82f22abd940-Urquhart-s3-b4.shuffled
1,24824,24824,0,0,0,0,0,0,0,0.58,0.46,0.37,bcf10c069c901e4a133ad83a499ab0f9-gt-030.shuffled-as.sat05-1295
1,5469,5469,0,0,0,0,0,0,0,0.08,0.18,0.1,f0e964156d4d5ce17ecc9fa95b89c3d4-bivium-40-200-0s0-0x66b619d7b8e447710bf43b794ded6cfaf1e75bb8a947e14c78-50
1,17501,17501,0,0,0,0,0,0,0,0.16,0.41,0.32,ca4b2e306cc33b518dde145745db32d5-Sz512_15127_6.smt2-stp212
1,10940,10940,0,0,0,0,0,0,0,0.12,0.32,0.24,236316907366f4bdf1528297f457779d-apex7_gr_2pin_w4.shuffled
1,160225,160225,0,0,0,0,0,0,0,4.08,4.07,3.94,ba97293d0bed8132f29432ec9c8722c6-Paley17-k10
1,1351097,1351097,0,0,0,0,0,0,0,473.4,473.52,473.2,c87d77dd5456866cf10d56e0e05bbdc8-bvadd_17322
1,17584,17584,0,0,0,0,0,0,0,0.66,0.54,0.44,92c17c00d862668de6e6c45d4eecdc75-combined-crypto1-wff-seed-101-wffvars-500-cryptocplx-31-overlap-2
1,704,704,0,0,0,0,0,0,0,0.05,0.1,0.01,8ac86d57bc54e2da562403d6faf5865c-urqh1c4x4.shuffled-as.sat03-1467
1,5002,5002,0,0,0,0,0,0,0,0.07,0.19,0.11,715e63fe287daf50c04c9ef51e88cad1-mrpp_4x4#6_5
1,144909,144909,0,0,0,0,0,0,0,3.74,3.75,3.64,999720ee9bcba971225dffd896497aa2-Pappus-k7
1,1118,1118,0,0,0,0,0,0,0,0.05,0.11,0.01,6b5411875b993950be0de543c91390fb-MUS-v330-2
1,44946,44946,0,0,0,0,0,0,0,1.65,1.26,1.16,d2aad99b79dc5cc4bc77e06c53958a10-SGI_30_80_23_80_3-log.shuffled-as.sat03-200
1,29451,29451,0,0,0,0,0,0,0,1.15,0.92,0.82,2709fc2279d361c2b19e36522c239965-hitag2-10-60-0-0x0ffdbe60727f161-57
1,686,686,0,0,0,0,0,0,0,0.05,0.1,0.01,11ba9953b9ae8475f05de36bfd6ec21f-3col80_5_4.shuffled
1,9086,9086,0,0,0,0,0,0,0,0.11,0.21,0.12,4572f8d9b7f4f152b5d4147ec3f40303-g2-modgen-n200-m90860q08c40-6967
1,14721,14721,0,0,0,0,0,0,0,0.15,0.38,0.28,f5076f06d3ce3c6e3e45c1393ab0a73f-gensys-brn002.shuffled-as.sat05-2746
1,416,416,0,0,0,0,0,0,0,0.05,0.09,0.01,9a8546564631081cdfd3ead12990c266-Urquhart-s3-b8.shuffled
1,761906,761906,0,0,0,0,0,0,0,177.75,177.81,177.6,939b868968d6b8b5fc8408e78e8645e5-uts-l06-ipc5-h31-unknown
1,8931,8931,0,0,0,0,0,0,0,0.11,0.34,0.25,9639776a8e53169c5ac16493a7daead2-cmu-bmc-barrel6
1,158884,158884,0,0,0,0,0,0,0,2.33,2.27,2.15,feaf606b1957d2644ad89a23eb69b82b-GreenTao_2-3-6_2071
1,15891,15891,0,0,0,0,0,0,0,0.54,0.41,0.32,32c362d1c770a4eb66a5c78346c5e917-gensys-brn100.shuffled-as.sat05-2844
1,966348,966348,0,0,0,0,0,0,0,32.03,32.07,31.84,b23641f4f00a73ab9afe83e7f939a49d-EDP3-15000
1,37225,37225,0,0,0,0,0,0,0,0.96,0.67,0.57,0e2d6a8d344a5011a262e4709f27860b-10142772393204023fw.shuffled-as.sat03-1661
1,163580,163580,0,0,0,0,0,0,0,5.84,5.85,5.68,931621d9964e9d0cd1c4001822015c92-DLTM_twitter845_79_19
1,198400,198400,0,0,0,0,0,0,0,3.03,3.09,2.96,d6a3720e0c3186e866f7452db66fc3e2-ramsey-32-4
1,9086,9086,0,0,0,0,0,0,0,0.15,0.22,0.13,6afdaec2b82ea578e0c3aeaff3269ef2-jgiraldezlevy.2200.9086.08.40.180
1,8169,8169,0,0,0,0,0,0,0,0.12,0.3,0.21,44658d7ef9caf95325482516ba17d058-QG6-dead-dnd001.sat05-2742.reshuffled-07
1,9086,9086,0,0,0,0,0,0,0,0.1,0.21,0.12,e05565e0ae13a4a49feec0ca8c7acdb7-modgen-n200-m90860q08c40-15606
1,95880,95880,0,0,0,0,0,0,0,5.54,5.56,5.45,84fa7692871637ad13b8d2f8445358bb-sortnet-6-ipc5-h11-unsat
1,10585,10585,0,0,0,0,0,0,0,0.12,0.27,0.18,8a71b6a5e2d32f3ff3b08e91045e7875-sha1r17m63a_p
1,21195,21195,0,0,0,0,0,0,0,0.87,0.69,0.58,c5ce12e7059cfce8b754151289b7b7a7-iso-ukn002.shuffled-as.sat05-3625
1,7375,7375,0,0,0,0,0,0,0,0.15,0.27,0.17,17039a3ed02ea12653ec5389e56dab50-pbl-00070.shuffled-as.sat05-1324.shuffled-as.sat05-1324
1,121141,121141,0,0,0,0,0,0,0,4.86,4.91,4.79,2db411a0737a4a9eba4d9b68541e0ce7-test_v3_r3_vr10_c1_s24300.smt2-stp212
1,7295,7295,0,0,0,0,0,0,0,0.1,0.27,0.17,5fcfad9a73901d5b08c57f82f9c5cf95-bf1355-466
1,153921,153921,0,0,0,0,0,0,0,19.92,19.95,19.82,71b10fc5222528daf06c55b04bf7013e-LABS_n052_goal004
1,288,288,0,0,0,0,0,0,0,0.05,0.09,0.01,3ce73c94ea228d9f82d9ce0a35e44678-hcb3.shuffled-as.sat03-1431
1,585337,585337,0,0,0,0,0,0,0,18.58,18.55,18.37,0ccbe90c246f198ecab671c9e5e8cf52-rnd-v25-e81-k8
1,91044,91044,0,0,0,0,0,0,0,4.25,4.28,4.17,d6530945e7d35ef34435c9b988d9ea41-AProVE09-21
1,488836,488836,0,0,0,0,0,0,0,13.95,13.89,13.69,431aa052e2101d8018df4a2abe0ce0d4-ex051_9
1,1210,1210,0,0,0,0,0,0,0,0.05,0.12,0.02,84a01f83e16f7263eff85d8c86458d39-urq55
1,19633,19633,0,0,0,0,0,0,0,19.24,19.12,19.02,a3df62a4e3dedb2354760137416e8bcf-eqsparrc16spwtcl16
1,19475,19475,0,0,0,0,0,0,0,0.74,0.62,0.53,1f27039fb6e13b96064e9037feb09a6b-iso-brn004.shuffled-as.sat05-3504
1,24824,24824,0,0,0,0,0,0,0,0.58,0.46,0.37,556eabb835080c71739a6d0bf62d7109-gt-030.shuffled-as.sat05-1295
1,11698,11698,0,0,0,0,0,0,0,0.13,0.3,0.21,a030c5ebd30aab5066fea52b9c6cc943-mm-1x6-6-6-sb.1.shuffled-as.sat03-1491
1,400,400,0,0,0,0,0,0,0,0.05,0.09,0.01,144799298ab4d0bb0506753fc4783b76-mod2-rand3bip-unsat-150-1.shuffled-as.sat05-2654
1,405350,405350,0,0,0,0,0,0,0,8.45,8.46,8.29,730ac66086ab89751ccb641b4e212230-arcfour_initialPermutation_6_15
1,10082,10082,0,0,0,0,0,0,0,0.11,0.23,0.14,13e816eedfe63394f2f4e76fa1c6f5b0-ecgrid6x210_shuffled
1,5921,5921,0,0,0,0,0,0,0,2.46,2.41,2.3,fa6253a4cb5f8192fa03b87bac4a6d4a-rand_net40-25-10.shuffled
1,630,630,0,0,0,0,0,0,0,0.05,0.1,0.01,a0b76f95482dd0f2d575b8859c7bc549-hwb-n20-02-S1178225014.shuffled-as.sat03-1608
1,10360,10360,0,0,0,0,0,0,0,0.12,0.26,0.17,4a3bee9d892a695c3d63191f4d1fbdff-tseitingrid7x185_shuffled
1,461054,461054,0,0,0,0,0,0,0,266.18,266.26,266.05,f0b8e11a9e420ba231cfa34e5e2e2ebc-smtlib-qfbv-aigs-bin_libmsrpc_vc1225297-tseitin
1,2493005,2493005,0,0,0,0,0,0,0,76.16,76.1,75.48,83a2c7cc8be3345b614a34b9ba6aa401-stone-width3chain-nmarkers-13_shuffled
1,9321,9321,0,0,0,0,0,0,0,0.12,0.3,0.21,2b16b710df95018b7d53061fb416ec7d-pbl-00090.shuffled-as.sat05-1316.shuffled-as.sat05-1316
1,28770,28770,0,0,0,0,0,0,0,1.16,0.95,0.86,0cab9100cdd8505069301d658d085899-AProVE07-01
1,336,336,0,0,0,0,0,0,0,0.05,0.09,0.01,edcf12c975995809243baad78e8d2978-urqh2x4.shuffled-as.sat03-1472
1,128440,128440,0,0,0,0,0,0,0,59.77,59.74,59.61,aadcf9dcd39cfb3bf5a60a920e39c496-SAT_instance_N=69
1,405350,405350,0,0,0,0,0,0,0,8.49,8.44,8.26,b9fe4d54bf3398678112b2f1bad20bb4-arcfour_initialPermutation_6_24
1,7306,7306,0,0,0,0,0,0,0,0.09,0.26,0.17,aa1b85a103ea1352484c8b0f1f09facf-bf1355-127
1,908191,908191,0,0,0,0,0,0,0,70.13,70.15,69.9,1e3f808581534a79cbb7dbd0e111837b-dspam_dump_vc973
1,788,788,0,0,0,0,0,0,0,0.05,0.1,0.01,e8ee20b7aac3678ccee57a5ae898882c-genurq7Sat.shuffled-as.sat03-1513
1,131265,131265,0,0,0,0,0,0,0,4.45,4.49,4.36,ae1297b45c60929765a002a59e58ca85-cms-scheel-md5-families-r24-c4-p1-3-4-16
1,21718,21718,0,0,0,0,0,0,0,0.85,0.68,0.58,9b898146eb171d00db6a1c660e95011d-combined-crypto1-wff-seed-8-wffvars-450-cryptocplx-40-overlap-2
1,30260,30260,0,0,0,0,0,0,0,1.15,0.94,0.84,ca675aeca2450ad1e330bdadb41320de-hitag2-8-60-0-0x1eb82244d7f1c3c-47
1,856,856,0,0,0,0,0,0,0,0.06,0.11,0.02,35f94ec2c67ec6f831157b23b039121f-Urquhart-s5-b6.shuffled
1,456350,456350,0,0,0,0,0,0,0,279.52,279.49,279.29,1698bc45adbd800076d24e622a227436-smtlib-qfbv-aigs-bin_libsmbsharemodes_vc5759-tseitin
1,358802,358802,0,0,0,0,0,0,0,10.9,10.96,10.81,7d6710625f3747894f918380206f121f-pals_lcr-var-start-time.5_true-unreach-call.ufo.UNBOUNDED.pals.c
1,317018,317018,0,0,0,0,0,0,0,131.08,131.16,131,8315e99c7317e090cea8dc131a872665-prime2209-89
1,4684680,4684680,0,0,0,0,0,0,0,376.1,376.79,375.98,1d8fb889c3238adca875fafb61a9e2c6-Nb39T6
1,88840,88840,0,0,0,0,0,0,0,2.75,2.73,2.63,673c1a0da2eb39474b2f50569f49e303-DLTM_twitter799_70_12
1,13765,13765,0,0,0,0,0,0,0,0.56,0.46,0.37,66e6fea602d9a483b22f2f25c37ff514-barrel7
1,10800,10800,0,0,0,0,0,0,0,0.12,0.3,0.21,5733f095bc3ef0a57e05bb80363b72cc-mp1-Nb5T07
1,960,960,0,0,0,0,0,0,0,0.05,0.1,0.01,1567f5d6c1cbef6de37f8acbc54fb171-mod2-rand3bip-sat-240-3.shuffled-as.sat05-2205
1,3500,3500,0,0,0,0,0,0,0,0.07,0.13,0.05,33db8e6d08fb905660e21f78e436f2cc-hidden-k3-s0-r5-n700-01-S2069048075.shuffled-as.sat05-488
1,14124,14124,0,0,0,0,0,0,0,0.13,0.3,0.21,edd9b4947d3af53fba73a76199fc253f-gt-025.shuffled-as.sat05-1294
1,331266,331266,0,0,0,0,0,0,0,137.29,137.39,137.22,1684a7d84536cd0ef2996f81d962fa1e-prime2209-93
1,61479,61479,0,0,0,0,0,0,0,2.17,1.77,1.67,e47010231e43a6d68519a57c386a5509-LED_round_29-32_faultAt_29_fault_injections_5_seed_1579630418
1,94143,94143,0,0,0,0,0,0,0,3.33,3.32,3.2,38ad1c44716f1afab7ce8342e00e53af-cms-scheel-md4-families-r24-c8-p2-3-4-5-7-12-16-19
1,30465,30465,0,0,0,0,0,0,0,0.94,0.77,0.67,11a71cd35c99b9798df956b47ae602dd-alu4mul.miter.used-as.sat04-326
1,503896,503896,0,0,0,0,0,0,0,67,67.03,66.83,a93b40d498d30c579ada82019317c4c3-LABS_n078_goal006
1,4800,4800,0,0,0,0,0,0,0,0.08,0.15,0.07,cf156b71d41519e75181d4f221096777-clus-1200-4800-20-20-001.shuffled-as.sat03-1085
1,10361,10361,0,0,0,0,0,0,0,0.12,0.38,0.29,fa0175f35ea807634f7de0e19dbf9e76-rand_net70-25-5.shuffled
1,1040,1040,0,0,0,0,0,0,0,0.06,0.11,0.02,aa00e2ab41cbe5641f24ef271e9da851-urqh3x5.shuffled-as.sat03-1478
1,15840,15840,0,0,0,0,0,0,0,0.52,0.42,0.33,a9c0f64594a3eaede246b31eb3bc839b-mp1-Nb6T06
1,3200,3200,0,0,0,0,0,0,0,0.06,0.14,0.04,bfcd19c7273231a512e23d30571b8bc2-tph7
1,214786,214786,0,0,0,0,0,0,0,18.54,18.53,18.4,9df7f45363e2fd8186db17f3a951fccf-ip50.shuffled-as.sat03-434
1,18410,18410,0,0,0,0,0,0,0,0.67,0.52,0.43,fb5230d55831a937b719dbce3328455c-gensys-ukn007.shuffled-as.sat05-3847
1,7095,7095,0,0,0,0,0,0,0,0.12,0.28,0.18,28a37990dc4b9a0db968af9dacd0f977-QG6-dead-dnd002.sat05-2713.reshuffled-07
1,7600,7600,0,0,0,0,0,0,0,0.1,0.21,0.12,f67a762a6f881e040ea2659d8dbd309a-tseitingrid5x190_shuffled
1,29319,29319,0,0,0,0,0,0,0,1.16,0.92,0.82,6f442819f6086522c7e58ab49fb522db-hitag2-10-60-0-0xac23f1205f76343-96
1,58358,58358,0,0,0,0,0,0,0,1.59,1.61,1.51,92d58d29cf579f0b28f639ffc8455859-SGI_30_50_30_20_3-log.shuffled-as.sat03-109
1,7680,7680,0,0,0,0,0,0,0,0.1,0.21,0.12,62f753ca44d2d8d952c2dd952640409b-tseitingrid6x160_shuffled
1,277200,277200,0,0,0,0,0,0,0,8.46,8.39,8.21,44215159bd9456186b36187bf187c902-Q3inK11
1,2046,2046,0,0,0,0,0,0,0,0.06,0.12,0.04,681bb80c30661c71b273c3b30aecbfc9-3col240_5_10.shuffled
1,1458,1458,0,0,0,0,0,0,0,0.05,0.2,0.1,9c8430677e4412a76fb4639d74ddae03-am_4_4.shuffled-as.sat03-360
1,1070495,1070495,0,0,0,0,0,0,0,319.78,319.83,319.59,c760d08d38eddb4840cf1aa44a0e34fe-g2-hwmcc15deep-beemhanoi4b1-k37
1,313456,313456,0,0,0,0,0,0,0,132.43,132.45,132.29,5792732113197edf00696331f9314902-prime2209-88
1,52726,52726,0,0,0,0,0,0,0,1.46,1.47,1.36,78e1a4450067e056c01c737a3dc1e663-SGI_30_60_25_40_2-log.shuffled-as.sat03-121
1,30992,30992,0,0,0,0,0,0,0,1.18,0.98,0.88,2761d889f00813bfe3a5f826c49158cf-hitag2-10-60-0-0xbc15b17d0353413-10
1,374254,374254,0,0,0,0,0,0,0,41.13,41.14,40.99,1257f3a4242cc2439eeea548b387c9f5-sortnet-7-ipc5-h15-unsat
1,117214,117214,0,0,0,0,0,0,0,3.09,3.18,3.05,9be2676273d338e7844e47a3e8c3de53-MM-23-2-2-2-3-4
1,80,80,0,0,0,0,0,0,0,0.05,0.1,0,9a9827b82f6ff4fd887f0ada83dd2eab-dodecahedron.shuffled-as.sat03-1429
1,270712,270712,0,0,0,0,0,0,0,108.12,108.12,107.97,f799b3a16742229f975c853ac3702648-prime2209-76
1,21250,21250,0,0,0,0,0,0,0,0.54,0.38,0.29,c2310fa5dbc2123721618207a0925743-mp1-ps_5000_21250_3_0_0.8_0_1.55_4
1,7572,7572,0,0,0,0,0,0,0,0.1,0.23,0.14,4dff41154a3401cfd40da8caeab83d56-aes_64_3_keyfind_1
1,18767,18767,0,0,0,0,0,0,0,0.72,0.54,0.44,e56574f1f795cdcb24a268e0e637b3a9-gensys-ukn003.shuffled-as.sat05-3843
1,117211,117211,0,0,0,0,0,0,0,3.17,3.18,3.07,71a0108c176924f74fa11cf3e26e31e3-MM-23-2-2-2-2-3
1,248471,248471,0,0,0,0,0,0,0,3.71,3.68,3.54,bc71c439e136607aadbbac91cc34d378-ecarev-110-1031-23-40-3
1,6182,6182,0,0,0,0,0,0,0,0.08,0.23,0.13,8c61bc3d01bd4f88110aff1447d778d6-mrpp_4x4#6_6
1,240,240,0,0,0,0,0,0,0,0.04,0.1,0,2e2c1be1dcb0a636e0cccce1008ff289-mod2-rand3bip-unsat-90-1.shuffled-as.sat05-2594
1,1060932,1060932,0,0,0,0,0,0,0,19.52,19.55,19.21,4cd5a0c02ec0f5dd07e5f73a53c72092-apn-sbox6-cut5-helpbox30
1,7400,7400,0,0,0,0,0,0,0,0.1,0.21,0.12,085792654d945c1de700245916f2c7f6-tseitingrid5x185_shuffled
1,9360,9360,0,0,0,0,0,0,0,0.11,0.24,0.15,dd2335801b1bc5bb31e5e64437926df0-tseitingrid6x195_shuffled
1,13729,13729,0,0,0,0,0,0,0,0.13,0.28,0.19,03a1ada3e778fcec8a7ee0c9e685d4be-connm-ue-csp-sat-n1200-d-0.02-s1528687777.used-as.sat04-953
1,62982,62982,0,0,0,0,0,0,0,1.7,1.73,1.62,eafbbe815bd63edcaecab11826841207-SGI_30_70_27_60_5-log.shuffled-as.sat03-172
1,73151,73151,0,0,0,0,0,0,0,5.62,5.22,5.11,ad202768293c1e8d4581a00d13adcd31-countbitswegner064
1,33199,33199,0,0,0,0,0,0,0,1.03,0.8,0.71,044d27388c142e8e47812d9518e01b2f-shuffling-2-s2123257475-of-bench-sat04-327.used-as.sat04-589
1,324142,324142,0,0,0,0,0,0,0,137.67,137.65,137.49,fc2ed4fa6c80ef778116fadbdee41c74-prime2209-91
1,31013,31013,0,0,0,0,0,0,0,1.15,0.97,0.87,9b3ca1389f989ebf68bffd2cd649395b-hitag2-8-60-0-0x880693399044612-25-SAT
1,14216,14216,0,0,0,0,0,0,0,0.14,0.29,0.19,3ea016a86050e695ce999fa0d01a6f54-connm-ue-csp-sat-n1200-d0.02-s1099787414.shuffled-as.sat05-542
1,2809016,2809016,0,0,0,0,0,0,0,360.3,360.34,359.85,04557a22f623dcbae86173fced057c99-baseballcover14with25
1,3721,3721,0,0,0,0,0,0,0,0.98,0.98,0.88,f22d48c5f79d10f4eb7c102db11b2961-gto_p60c243
1,13193905,13193905,0,0,0,0,0,0,0,275.95,276.02,272.82,083030713683d8ab8e1d54372f241863-Kakuro-easy-089-ext.xml.hg_4
1,41550,41550,0,0,0,0,0,0,0,1.32,1.1,1,6e808c491e0b4d6472313d74d408df7f-mrpp_6x6#20_10
1,4250,4250,0,0,0,0,0,0,0,0.08,0.15,0.06,8876209aa5a7687a914b1b6e0d08a233-f1000.shuffled
1,246037,246037,0,0,0,0,0,0,0,64.31,64.32,64.18,e59a9e69ce2967effc10fb6905609079-51.smt2
1,6811,6811,0,0,0,0,0,0,0,0.11,0.27,0.18,7fff5091659a5b104b4f1a9943974fa3-iso-brn003.shuffled-as.sat05-2697
1,460800,460800,0,0,0,0,0,0,0,25.31,25.33,25.16,6e1b970d637fca70d08b251766edade3-Nb8T61
1,10745,10745,0,0,0,0,0,0,0,0.12,0.28,0.19,99f78e77c6b2198f95424cee8234557d-toughsat_factoring_426s
1,29194,29194,0,0,0,0,0,0,0,4.88,4.73,4.63,033f38da07bdbbad4763eaf1fe97ce37-AProVE07-27
1,750397,750397,0,0,0,0,0,0,0,22.3,22.31,22.1,0261b44c278c36459061c368aa00575a-EDP3-12000
1,405350,405350,0,0,0,0,0,0,0,8.51,8.52,8.34,021331d523ad3092616ff99cf0c6c355-arcfour_initialPermutation_6_14
1,11158,11158,0,0,0,0,0,0,0,0.12,0.29,0.2,703dad1270c4e7fe6b814703754abd53-Composite-024BitPrimes-1.used-as.sat04-861
1,27024,27024,0,0,0,0,0,0,0,1.02,0.88,0.78,3e912cd2a499b8f956246b866e2f9f64-grain-53-80-0s0-seed-125-4-init-35
1,1922,1922,0,0,0,0,0,0,0,0.05,0.11,0.03,0ce6a24a8c017370b5be13b2830ec3e0-pmg-14-UNSAT.sat05-3942.reshuffled-07
1,1747929,1747929,0,0,0,0,0,0,0,341.89,341.89,341.48,ed20465c75a6d75ca2abbb40e2dbbb58-IsoLator-6-19
1,43408,43408,0,0,0,0,0,0,0,9.05,8.77,8.66,19aaf9e28feee1af8e2cc182e7b96e4e-ooo.tag10.ucl.sat.chaff.4.1.bryant
1,124485,124485,0,0,0,0,0,0,0,30.79,30.79,30.67,1508ae612fe86a14fe9ce950694f7b71-AProVE09-25
1,28991,28991,0,0,0,0,0,0,0,0.79,0.57,0.48,b862f2dddbc93dabf6a3a6eeca22d468-VanDerWaerden_pd_2-3-22_464
1,874157,874157,0,0,0,0,0,0,0,61.82,61.8,60.97,74a7c2b5fbcf433b1bac43748c09e0ff-TT7F-34-24D
1,1972,1972,0,0,0,0,0,0,0,0.06,0.12,0.03,28674e12b109f3b3e2967e5770184def-mod2c-rand3bip-sat-190-3.shuffled-as.sat05-2445
1,488836,488836,0,0,0,0,0,0,0,13.8,13.8,13.59,9421f6e82c45ee7b58d5bcbe860ca3cc-ex051_9-sc2018
1,30236,30236,0,0,0,0,0,0,0,1.16,0.97,0.87,0f46a676eab0d62b0b59356cb39e22ae-grain-55-80-0s0-seed-125-45-init-40
